"AnimalID","Date","Julian_date","J_day_new_spr","X_UTM","Y_UTM","NSD"
140340,2014-08-25,237,181,279836.584339836,5187411.36655137,60.5492393558945
140340,2014-08-26,238,182,280466.694282522,5187719.79361107,68.9509146340285
140340,2014-08-27,239,183,281017.361606954,5192955.64722484,84.2683825679399
140340,2014-08-28,240,184,280780.659571111,5193161.25904166,81.6123383111671
140340,2014-08-29,241,185,279566.28926278,5189200.41361632,51.4406342195914
140340,2014-08-30,242,186,278973.364620933,5190310.450037,43.3225573554844
140340,2014-08-31,243,187,282075.521897887,5190155.47834763,93.4852627437371
140360,2014-07-01,182,126,280428.754524667,5148398.34890298,32.2818715544914
140360,2014-07-02,183,127,280790.417442891,5145640.6617812,34.8376560697097
140360,2014-07-03,184,128,280972.05207645,5146197.04110117,36.0561548350919
140360,2014-07-04,185,129,276542.348816361,5145804.46719357,3.28883357924285
140360,2014-07-05,186,130,277635.44181921,5148550.19168563,10.2391644604915
140360,2014-07-06,187,131,278652.404768525,5148183.67099767,15.4608050108336
140360,2014-07-07,188,132,279806.060156995,5150305.57631,35.8388388265341
140360,2014-07-08,189,133,279828.047496094,5149853.0839127,33.0345980404907
140360,2014-07-09,190,134,279463.426765805,5150817.5694978,36.5645429215366
140360,2014-07-10,191,135,279322.101654862,5150735.935069,34.6627618649455
140360,2014-07-11,192,136,277237.83123319,5150283.71626305,17.5550704450743
140360,2014-07-12,193,137,276732.975963205,5150768.46594447,19.2074219910848
140360,2014-07-13,194,138,274288.392318535,5149937.77497101,10.6817315628121
140360,2014-07-14,195,139,280703.27056055,5147910.02806238,33.9668229279479
140360,2014-07-15,196,140,280720.347911552,5144979.01589491,35.9308330250458
140360,2014-07-16,197,141,280599.785663547,5145049.0105542,34.3217609926772
140360,2014-07-17,198,142,281863.871366595,5146826.86510618,47.2216635018295
140360,2014-07-18,199,143,280940.557305404,5145750.94374241,36.3694941446353
140360,2014-07-19,200,144,280799.485377273,5144827.08015217,37.403756862655
140360,2014-07-20,201,145,282539.542116273,5145079.34534797,59.7357390784148
140360,2014-07-21,202,146,282194.650322271,5145758.10007891,52.8467774382215
140360,2014-07-22,203,147,281701.564644343,5145094.95698048,47.7377115745409
140360,2014-07-23,204,148,281364.909038401,5145146.0098599,43.1677896521971
140360,2014-07-24,205,149,281626.529188112,5145361.3210058,45.9277785422648
140360,2014-07-25,206,150,282170.585103369,5145944.7523498,52.166678430078
140360,2014-07-26,207,151,283207.932546109,5145484.86261779,69.0837059671388
140360,2014-07-27,208,152,284137.99690678,5145465.06690193,85.2807405510858
140360,2014-07-28,209,153,285801.790610281,5146618.71236831,116.856111548955
140360,2014-07-29,210,154,285344.744867534,5146742.77297192,107.168109601082
140360,2014-07-30,211,155,285306.389872019,5146528.31086757,106.422943832793
140360,2014-07-31,212,156,285005.328654257,5146713.62846076,100.256953602455
140360,2014-08-01,213,157,280770.517839569,5144877.07703142,36.878766117469
140360,2014-08-02,214,158,280582.005917461,5147958.91480431,32.7126868605102
140360,2014-08-03,215,159,280448.677066001,5147886.9746572,31.0706850968707
140360,2014-08-04,216,160,279439.41356114,5148045.97033005,21.463966379588
140360,2014-08-05,217,161,279996.897411175,5146032.05730359,25.553624820666
140360,2014-08-06,218,162,279746.241155133,5146331.52109346,22.7696432367404
140360,2014-08-07,219,163,280045.018790964,5146298.4339158,25.7280475370662
140360,2014-08-08,220,164,279031.758999674,5146143.88556046,16.6781005846502
140360,2014-08-09,221,165,279171.055378838,5146589.3965505,17.4845708168784
140360,2014-08-10,222,166,280086.97263029,5146394.81648197,26.0767177016141
140360,2014-08-11,223,167,280696.272594453,5148354.18077048,35.1180170355179
140360,2014-08-12,224,168,276561.813918792,5149879.1407513,12.2776891735862
140360,2014-08-13,225,169,276912.428977994,5148335.31599326,6.21113170799505
140360,2014-08-14,226,170,275700.584870231,5148212.0117595,2.64981517677626
140360,2014-08-15,227,171,274810.186814547,5149083.91172339,5.49796911164987
140360,2014-08-16,228,172,276953.850865916,5148416.12330811,6.63524611562283
140360,2014-08-17,229,173,277671.022453153,5150567.09320144,21.773185627945
140360,2014-08-18,230,174,278286.889088375,5151432.36055972,32.8124595522154
140360,2014-08-19,231,175,277759.895576861,5150894.26796699,24.864391589564
140360,2014-08-20,232,176,279450.110752477,5151085.06675222,38.6953459733404
140360,2014-08-21,233,177,279762.74864809,5150805.57138397,39.2330509783844
140360,2014-08-22,234,178,276278.539146905,5149702.67353902,10.3942953243214
140360,2014-08-23,235,179,274852.008181265,5149588.59534375,8.09874164148085
140360,2014-08-24,236,180,274248.657336677,5149696.70412356,9.25861161008201
140360,2014-08-25,237,181,277821.752848206,5148388.71610773,10.7021645423022
140360,2014-08-26,238,182,274467.021803063,5149779.81080785,9.47873208823081
140360,2014-08-27,239,183,274451.294546162,5149770.38241126,9.43839487833103
140360,2014-08-28,240,184,277896.260704634,5150420.87572318,21.9345383664925
140360,2014-08-29,241,185,277431.177509623,5150524.7180403,20.2238483885328
140360,2014-08-30,242,186,274108.417411953,5149853.24424527,10.4351608652714
140360,2014-08-31,243,187,277265.682678633,5150413.97705482,18.6194723850188
140380,2014-07-01,182,126,262952.392456224,5175072.29678942,10.7549603437062
140380,2014-07-02,183,127,264021.627673265,5175389.69387391,10.8729084572652
140380,2014-07-03,184,128,263525.858437502,5176996.04584957,2.78258185970034
140380,2014-07-04,185,129,264015.231926085,5176591.78207998,5.24802371189087
140380,2014-07-05,186,130,263091.687093054,5176468.96791975,3.76857644564593
140380,2014-07-06,187,131,263690.344910936,5176896.10105844,3.41755326400447
140380,2014-07-07,188,132,265368.393791637,5178502.91075599,8.17903533648957
140380,2014-07-08,189,133,265113.653123048,5180011.81154056,9.61140020695997
140380,2014-07-09,190,134,264050.625504201,5176323.31790261,6.35680260723996
140380,2014-07-10,191,135,263892.39243038,5179698.03120439,3.79187906482146
140380,2014-07-11,192,136,262564.348521991,5179977.40150006,2.74166005664766
140380,2014-07-12,193,137,262842.14707678,5179842.90076934,2.41957935464953
140380,2014-07-13,194,138,263971.856992207,5179967.54942282,4.83140318386028
140380,2014-07-14,195,139,262936.250027384,5179513.12500518,1.59603738611639
140380,2014-07-15,196,140,263186.851759735,5180046.30236717,3.4244233546863
140380,2014-07-16,197,141,264050.712756392,5176325.54010393,6.34819109507978
140380,2014-07-17,198,142,263557.036353143,5176815.65538432,3.3576883826861
140380,2014-07-18,199,143,263147.561484109,5176526.85920205,3.62499249600905
140380,2014-07-19,200,144,263166.087693174,5176996.85469725,2.1819396278287
140380,2014-07-20,201,145,264023.67850081,5176221.99659849,6.69008264723428
140380,2014-07-21,202,146,263554.945797941,5176957.06582742,2.94720041288055
140380,2014-07-22,203,147,264148.868231315,5176290.53051614,6.80050216106528
